title,contents,date
결정체통합해라무기결정체도방어구결정체로바꿀수있게해줘라,각성해라,2019. 5. 14. 화요일 14:59
유물감정,유물감정을완료했으면 빨간점으로 표시하면좋겠네요,2019. 5. 14. 화요일 13:16
집혼석레벨업할인말이야승급은할인안하는건모냐 장난하냐,우리들갖고장난치니깐졸로보이냐 에스알승급시키는데120만아덴이다6개 에휴 할인할거면승급도할인해라,2019. 5. 14. 화요일 12:58
크루마,섭이불안전힙니다! 어떻게 좀 해봐요,2019. 5. 14. 화요일 12:54
아가시온 중복,다야로 돌려서 바꿀수있게 좀 해줘유~~,2019. 5. 14. 화요일 12:50
잘못해서 서브이전 발라카스를 삿는데,잘못해서 서브이전 발라카스를 삿는데 취소는안대나요 취소좀 해주세요,2019. 5. 14. 화요일 11:27
넷마블형들!,이건 머 아가시온 희귀 없는게 더 많은데 굳이 있는걸 줘야겠습니까??,2019. 5. 14. 화요일 04:40
몬스터도감 몬스터가방,몬스터 가방에서 왜 완료된 도감이나 완료된 카드를 알수가 없는것 인가  완료된것은 거기에서 분해가 가능하지 아니한가  완료된것을 분해하기 위해선 필수 아닌가 아니면 내가 하는법을 모르고 있는것인가?,2019. 5. 14. 화요일 03:51
혈맹 자동 해체관련,일주일 미접한 혈은 혈맹이 자동해체되는것으로 알고 있습니다. 이건 아주 예전에 패치한거죠.,2019. 5. 14. 화요일 01:12
은빛 용병단 카드,휴  넷마블 본사앞에서 투쟁하는꼴 보고싶으세요 . 15만원 쓰고 다이야 몇만 다이야쓰고  그래도 다안모이네요. 아 욕나오내 . 장난도 정도껏처요 아가시온으로부족함?누구 거지 새끼 만들라고작정함 열받게해서 현질하게만드내  그래도 어느정  보상은 해주면서 유도해요. 무과금러들하고 차이가없는데 현질할맛남???찍접 뽑아 본거여?만거여 테스트도안해봤죠 확률 !  답답하다 ㅅㅂ 너무하네 ㅆㅂ  ㄱㄴㄱㅁ ㅅㅂㅅㄲ들아 장난치나.작작하고 적당히빨아먹어 빨아먹었으면 어느정도는 나와야지 뿌듯하기라도하지부애만도꾸네 ㄴㅁ랄.,2019. 5. 13. 월요일 22:22
복구기한지난 삭제케릭도 이벤트성으로 복구가능하게 해주세요,복구기한 지난 삭제케릭도 ,2019. 5. 13. 월요일 19:24
시련1층이후 시련2층 입장 레벨구간 수정요청드립니다,시련1층 몬스터 최고레벨이 338레벨,2019. 5. 13. 월요일 17:55
랭킹 순위 보여주는거 그냥 한화면에 100위 500위 1000위 이런 큰단위로 다 보여주면안되냐?,뭘 좀 분석 해볼라고해도 이건 50번을 클릭해야하니...,2019. 5. 13. 월요일 15:51
자켄 오전 11시 추가 요청, ,2019. 5. 13. 월요일 14:02
복귀유저에게,2주년 장비 왜 안줍니까?,2019. 5. 13. 월요일 14:02
2주년 무기 방어구 좀 주세요,복귀 유저입니다,2019. 5. 13. 월요일 13:34
이벤트 시공 하향 or 코스튬 가격 하락,인간적으로 이벤트 하면서 33000원 결제하고 즐겨야 된다는건,2019. 5. 13. 월요일 11:56
아티팩트세트공간더늘려라운영자,종류는30-40개이상만들어놓고세트는7개가다냐 세트늘리지도않고 세로운아티팩트왜처만들고지랄인데  적어도세트공간2-3칸은더늘려라 인간적으로몇달째건의하는데씹냐고 세트를종류별로두던가,2019. 5. 13. 월요일 08:43
서버이전 케릭명 변경권 관련사항,안녕하세요,2019. 5. 13. 월요일 02:47
탈리스만 복구 요청,금방 실수로 탐욕의 성배 4단 탈리스만을 일반목록에 실수로 등록 했습니다.,2019. 5. 12. 일요일 23:26
3차 발라카스 이전권 판매해주세요,발라카슬로 섭 이전하고 싶은 유저들이 잇는데 다시 판매 쫌 해주시면 안될까요?..ㅠ,2019. 5. 12. 일요일 23:15
이벤트 시공 이벤트라는 취지에 맞게 해봅시다!!!!,지금이라도 버프 만들어주세여,2019. 5. 12. 일요일 22:45
펫,엘라르간드 20강에 풀맧투력얼마오르나요?,2019. 5. 12. 일요일 20:30
특성의돌좀 주세요 구하기 ㅈㄴ힘들어요,한달~두달 게임 했도 한개 구하까 말까 입니다..특돌좀 줘요,2019. 5. 12. 일요일 18:03
티켓작 고물나올확률,이제는 너희맘대로 확률 높였다 내렸다하니? 어지간히해라 겁내안나오게하네 고물 에휴 진짜,2019. 5. 12. 일요일 17:36
팅김현상좀 잡읍시다,하루에 대체 몇번을 팅기는겁니까?,2019. 5. 12. 일요일 17:24
펫도 보너스 뎀지.주삼여...,"이벤트 펫,아가시온도 착용하면(펫은 지원등록) 보너스 뎀지 주게끔 업뎃해주세여",2019. 5. 12. 일요일 15:50
이벤트시공,아이폰 쓰는데 왜 이벤트 시공이 닫여있나요? ,2019. 5. 12. 일요일 13:14
이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!,이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!,2019. 5. 12. 일요일 11:45
수확던전 채집물들 더 많이 못나오게하냐?,내가지금 정령의기운든?  바위를 캐고있는데 18 젠은 조또 느려 사람은 개많아,2019. 5. 12. 일요일 08:37
텔레포트 주문서,텔레포터 주문서 구입한정을 수정해 주셨으면합니다.,2019. 5. 12. 일요일 07:41
"워리어 쌍검,창 계열 초월문의",워로드 소드싱어 블레이드 댄스 슬레이어 < 이 4개 직업군이  유일하게 무기 종류가 2개인 클래스이죠,2019. 5. 12. 일요일 03:46
정던 건의!!!!!,숙제가 늘어나고잇습니다,2019. 5. 12. 일요일 03:44
불칸소스꺼도 발열심하네,최적화점하소,2019. 5. 12. 일요일 02:16
계정연동이후 모든 케릭터가 삭제,2019/  5 / 11  기존 핸드폰이상으로  해로운 폰으로 바뀌서 게임연동하는 과정에 모든케릭이 삭제되어서요..어케 복구는아니되는 건가요. 복구좀 해주세요..ㅜㅜ,2019. 5. 12. 일요일 01:01
너무 심한것 아닙니까?,집혼석 초월하는데 50% 확률을 연속 8번 실패할수 있는 것인지요? 50%가 맞긴 맞습니까? 정말 너무 하네요.,2019. 5. 11. 토요일 23:15
다음 이벤트 추천드림. 대박 까기., ,2019. 5. 11. 토요일 19:51
아티팩트,오늘 아티팩트실패 적립 95%  역시 실패도 보네요.아티팩트 로열티는 내고 쓰는거겠죠.,2019. 5. 11. 토요일 18:51
전투력 랭킹,실투력으로만 랭킹 평가해주세요.,2019. 5. 11. 토요일 18:26
전문기술 의뢰,전문기술 의뢰 레벨 높은것은. 낮은기술보다 의뢰할시에 보상차이가있어야하는거아닌가요? 액션포인트만 더 소모되고 높은레벨을 의뢰받지를 않네요,2019. 5. 11. 토요일 13:33
아덴남부평원,나센비즈몹좀 해주세요.. 왜 나센은 없쥬?,2019. 5. 11. 토요일 13:33
장비 레벨업 비용 상시할인 건의 합니다,신규인원이나 신규 종족들은 장비 수집등을 따라가기 힘이 듭니다,2019. 5. 11. 토요일 07:47
앨리스 아이팩트 초월,앨리스 초월하면 투력이 왜안올라가나요?,2019. 5. 11. 토요일 07:19
이런 씨...,머하는겁니까 누구는 돈많아서 엘리스옷삿나??? 돈 물러내라 십장생들아.... 없는돈에서삿고만 머하는건데 .사고나니까 하향하고  아오 씨 욕나오게하네..... 돈물러주던가해라 ,2019. 5. 11. 토요일 06:28
펫초월에도 실패시 보너스확률 주심 안될까요?,몇백만아덴씩쓰는거.. 너무빡시네요,2019. 5. 11. 토요일 03:19
남은거리 바꿔주세여,지도에서 남은거리 말고 실제고 가는 거리로 바꿔주세요,2019. 5. 11. 토요일 02:53
아가시온희귀 확률에대하여,안녕하세요. 리니지2레볼루션  오픈부터 시작한 유저입니다. 아가시온 에대해서 말씀드릴께있습니다. 무과금한사람도 희귀아가시온이6개정도있는데 전 그래도 어느정도 현질까지해가면서 뽑고 합성했지만 달랑한개에 그치네요 . 확률이너무 극악인건지 아님 저만 안나오는건가요? 너무하다싶을정도네요. 만다이야로  125개를 뽑았는데 에스알한개도안나오고 욕나오내요 . 확률가지고 장난적당히쳐주세요. 누구는 무료 상자에서 희귀나온다고한던데. 다이야로 뽑은거는 c급 장난질고만치시고 다이야 뽑기는 확률 상향을하세요.아니면 보상을해주시던가요 손실이 너무크네요. 조치 부탁드려요.,2019. 5. 11. 토요일 00:52
