title,contents,date
이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!,이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!이벤트 시공 하향해라!!!!!!!!!!!!!!!!!!!!!!,2019. 5. 12. 일요일 11:45
수확던전 채집물들 더 많이 못나오게하냐?,"내가지금 정령의기운든?  바위를 캐고있는데 18 젠은 조또 느려 사람은 개많아
  이걸 지금 하라고해놓은거냐? 서버통합해서 사람은 많은데
  리젠시간은 그래도 쳐해놓으면 어쩌라는거냐? 생각이있냐없냐?
  그리고 이벤트시공 엘리스입어야 쉽게 클리어해뒀지? 외국도 이렇게하냐? 우리만 이렇게하냐
  18 돈마블섹히들 니들 무슨 7개의 대죄 기대작이라고 내놓았던대 개 망이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
   ",2019. 5. 12. 일요일 08:37
텔레포트 주문서,"텔레포터 주문서 구입한정을 수정해 주셨으면합니다.
안될시 구입량을 증가시켜주시면합니다.
주퀘.서브퀘및 보스 시간시 텔레포터 주문서를 많이사용하는대 쓰는대비해 구매량이 100장이면 일주일 모자라는거같습니다.",2019. 5. 12. 일요일 07:41
"워리어 쌍검,창 계열 초월문의","워로드 소드싱어 블레이드 댄스 슬레이어 < 이 4개 직업군이  유일하게 무기 종류가 2개인 클래스이죠
창무기 쌍검무기 레시피는 특성이 같으면 바꿔지고 특강도 가능합니다.
다만 초월은 같은 무기로만 가능하다는 점인데 무기로 초월하는것도 공통으로 하게 해주세요.
예를 들면 마생무기 쌍칼로 무기 만들고있는데 랜덤상자에서 마생무기 창이 나오면
초월도 안되고 애매한 상황이 옵니다. 
SR로 만들던 R급이던 특강용으로 쓸수있지만 이미 특강이 끝나버린 시점에는 초월용이 답인데
그게 안되느 뭔가 아쉽고 아깝네요 ",2019. 5. 12. 일요일 03:46
정던 건의!!!!!,"숙제가 늘어나고잇습니다
정던도 늘어나고잇습니다
정던 숙제때 몹잡는 마리수랑 코어숫자를 줄입시다",2019. 5. 12. 일요일 03:44
불칸소스꺼도 발열심하네,최적화점하소,2019. 5. 12. 일요일 02:16
계정연동이후 모든 케릭터가 삭제,2019/  5 / 11  기존 핸드폰이상으로  해로운 폰으로 바뀌서 게임연동하는 과정에 모든케릭이 삭제되어서요..어케 복구는아니되는 건가요. 복구좀 해주세요..ㅜㅜ,2019. 5. 12. 일요일 01:01
너무 심한것 아닙니까?,집혼석 초월하는데 50% 확률을 연속 8번 실패할수 있는 것인지요? 50%가 맞긴 맞습니까? 정말 너무 하네요.,2019. 5. 11. 토요일 23:15
다음 이벤트 추천드림. 대박 까기.,"  왜 지 웠죠? 이유나 알려줍쇼.
  크르노 아이템. 
  원작 1원 주고 사서 박 때리는 이벤트인데 
  엘리스 3.3만 주고 대미지 1줘서 좀 뭐 하죠? 
  답글 주거나 다시 지워라. 
  돈마블.",2019. 5. 11. 토요일 19:51
아티팩트,오늘 아티팩트실패 적립 95%  역시 실패도 보네요.아티팩트 로열티는 내고 쓰는거겠죠.,2019. 5. 11. 토요일 18:51
전투력 랭킹,"실투력으로만 랭킹 평가해주세요.
  물약버프 아지트버프 팟버프  다적용되는 뻥투력으로  적용하게 하지말고
  실투력으로  수치 반영해주세요.",2019. 5. 11. 토요일 18:26
전문기술 의뢰,전문기술 의뢰 레벨 높은것은. 낮은기술보다 의뢰할시에 보상차이가있어야하는거아닌가요? 액션포인트만 더 소모되고 높은레벨을 의뢰받지를 않네요,2019. 5. 11. 토요일 13:33
아덴남부평원,나센비즈몹좀 해주세요.. 왜 나센은 없쥬?,2019. 5. 11. 토요일 13:33
점검9시에끝내라고,"지들편하자고9시에시작하나 야간근무라 낮에자야하는사람들은어쩌란소린데
지난번점검도보상그지같이하더니 장난도정도지",2019. 5. 8. 수요일 17:32
이메일 계정 연동,"기존 아이폰게임센터나 구글계정으로 사용중인 계정에 
새로 이메일계정도 연동시킬려는데 
계속 새로 신규 가입만되고 기존거에 연동이 되질 않네요
이메일 계정 몇개째 신규로 생성만 되는중이에요....
정확한 방법이 뭔가요",2019. 5. 8. 수요일 17:28
르웬도 포기한 넷마블,"      이벤트면 이벤트로만 몬가를 얻을수 있게 해줘야지
패키지 출시가 무슨 이벤트냐",2019. 5. 8. 수요일 17:02
2차전직이 너무 힘이들어요...,"게임에 오랜만에 복귀해서 게임을 열심히 해보려고 하는데 2차전직이 생각보다 시간도 오래 걸리고 난이도가 높네요 신규유저들은 아무래도 지식정보가 별로 없는 상태에서 이렇게 난이도가 높은걸 하려니 힘이 들거 같습니다.
기존 유저분들은 이미 저랑 같은 맘으로 2차전직을 하셨을겁니다..
아직 퀘스트를 절반도 못한 상황에서 공홈에서 정보를 찾아가면서 열심히 해보려하지만 더이상 어려워서 못할거같아요..
운영자님 2차전직퀘스트 난이도를 좀 낮춰주세요 ㅠㅠ ",2019. 5. 8. 수요일 15:22
2차전직이 너무 힘이들어요...,"게임에 오랜만에 복귀해서 게임을 열심히 해보려고 하는데 2차전직이 생각보다 시간도 오래 걸리고 난이도가 높네요 신규유저들은 아무래도 지식정보가 별로 없는 상태에서 이렇게 난이도가 높은걸 하려니 힘이 들거 같습니다.
기존 유저분들은 이미 저랑 같은 맘으로 2차전직을 하셨을겁니다..
아직 퀘스트를 절반도 못한 상황에서 공홈에서 정보를 찾아가면서 열심히 해보려하지만 더이상 어려워서 못할거같아요..
운영자님 2차전직퀘스트 난이도를 좀 낮춰주세요 ㅠㅠ ",2019. 5. 8. 수요일 15:22
ㅋㅋㅋㅋ짜증나는이벤트," ㅋㅋ오늘이마지막인데..아니
.왜10개부터가능하게만든건가여?
장비던전한반더간다라도2개라쓰미노못할거구
......10개최소한풀어줘야되는거아님?",2019. 5. 8. 수요일 14:35
동맹원정 랜덤보상,"각각  보상확률 얼마나 됩니까 도대체  원정 나온 시점부터 지금까지  레어아이템 한번을 못쳐먹네요
  커뮤니티에 확률 공지대잇으면 링크 주시고  아니면 공개하시죠   ㅅ 1ㅂ ㅏ ㄹ 꺼  이제 심심하면 보는게 칼리곤인데  아직까지 하나도 좋은아이템 못쳐먹으면 하고싶습니까?
  어느정도 희망은 줘야 하던가 말던가하지",2019. 5. 8. 수요일 14:32
판의미로 오류인듯 ㅠㅠ,"몇일 전부터 완주 보상은 우편함으로 잘 들어오는데 
금일 획득리스트는 왜 안주나요?
 다른유저들은 잘 들어온다고 하는데 
제케릭은 금일 리스트 획득해도 가방으로 안들어온듯 합니다 
에제도 그렇고 
미확인 비즈  오늘 4개 획득했다고 나오는데 제가 오늘 확인결과 어제랑  수량이
동일하네요  엘릭서도 그렇고 
다 안들어오는듯  합니다",2019. 5. 8. 수요일 13:17
판의미로,"내일은 12시 푸시에
  신발 60개 줬으면 좋겠습니다~",2019. 5. 8. 수요일 12:42
섭이전 관련 건의,"구섭끼리 섭이전권이 나오지 않아야 서버 밸런스가 맞을 듯 ,,
  이렇게 통합 해놓고  이전을 시키면 서버 균형이 대 부분 깨질 듯 보임
    특히 단일섭이 되는 이시점에 더더욱
  돈벌려고만 하지말고 유저를 위한 정책을 해주세요
    구섭 이전 절대 안되게 해주세요
 ",2019. 5. 8. 수요일 11:17
신규 아이템 건의 해봅니다,"무기 : 이름은 알아서
옵션 : 배운 스킬을 오토스펠(엠소모없이) 랜덤스킬시전(레어포함)
- 단, 유저에게는 -100% 데미지 적용(오직 사냥용)
특성 : 모든 몬스터 형태에 150% 추가 데미지
악세사리 :
이름 : 알아서 정하세요
옵션 : 공격속도 100% 증가(각 부위별 2초씩 5부위 합쳐지면 10초)
- 단, 모든 전장과 관련된 것은 적용 안됨
  건의이유: 스피드한 게임, 자동으로 해도 타격감 있는 눈요기의 즐거움
  검토 요청드립니다.",2019. 5. 8. 수요일 10:57
어버이날이다너넨유저한테안배푸냐,욕나오네,2019. 5. 8. 수요일 09:55
정화의 기운이 깃든바위 리젠..문제있는거아닌가여,엘시움 광석리젠보다 갯수도  부족하고 리젠더 잘안되고 의도한건지 버그인건지 의도한게아니라면 수정좀부탁드립니다..짜증나네여 ,2019. 5. 8. 수요일 03:58
게임내 그룹채팅방이요,"혈맹공지창으로 활용중인데요 탈퇴한혈원 내보내기 할수있게 해주세요 
 ",2019. 5. 8. 수요일 03:57
영자님 이거 복구해주세요,"또 안되겠죠??
지난번에도 집혼석 위로막올라가져 부동 집혼3개없어졌습니다만.
금일 00:50~00:15 사이에
페가수스 4번참 기존에 높은거 있었는데 만지다가 렉걸리면서 2575짜리가 채워지고
기존에께 삭제 됬네요 복구됩니까?",2019. 5. 8. 수요일 00:39
판의미로는 완주를 염두에 안둔건가요??,"갑자기 이해가 안가네요
이제까지 이런류의 이벤은 항상 제대로 하기만하면 완주 가능했었는데 판의미로는 대체 왜??",2019. 5. 7. 화요일 22:59
지금 가장 급한건 각종 버그 잡는겁니다,"일부 폰기종 화면버그 대체 언제 고치려고요??
  집혼석 오류 그대로 둘겁니까??
  강제팅김현상 고치려고 하고 있긴합니까??
  이미 죽은 몹한테 헛방질하는거 모르세요??",2019. 5. 7. 화요일 22:58
